Ileak	T	Leff
9.317976e-10	4.999867e+02	2.486939e-08
1.023326e-09	5.082520e+02	2.486939e-08
1.121354e-09	5.165173e+02	2.486939e-08
1.226113e-09	5.247827e+02	2.486939e-08
1.337839e-09	5.330480e+02	2.486939e-08
1.456783e-09	5.413133e+02	2.486939e-08
1.583237e-09	5.495786e+02	2.486939e-08
1.717572e-09	5.578439e+02	2.486939e-08
1.860340e-09	5.661092e+02	2.486939e-08
2.012470e-09	5.743745e+02	2.486939e-08
2.175661e-09	5.826398e+02	2.486939e-08
2.353159e-09	5.909051e+02	2.486939e-08
2.551255e-09	5.991704e+02	2.486939e-08
2.782134e-09	6.074357e+02	2.486939e-08
3.069172e-09	6.157010e+02	2.486939e-08
3.456648e-09	6.239663e+02	2.486939e-08
4.027251e-09	6.322316e+02	2.486939e-08
4.933127e-09	6.404969e+02	2.486939e-08
6.450083e-09	6.487622e+02	2.486939e-08
9.070861e-09	6.570276e+02	2.486939e-08
1.366290e-08	6.652929e+02	2.486939e-08
2.173195e-08	6.735582e+02	2.486939e-08
3.585497e-08	6.818235e+02	2.486939e-08
6.038085e-08	6.900888e+02	2.486939e-08
1.025466e-07	6.983541e+02	2.486939e-08
1.742266e-07	7.066194e+02	2.486939e-08
2.946250e-07	7.148847e+02	2.486939e-08
4.943457e-07	7.231500e+02	2.486939e-08
8.691058e-11	3.181500e+02	2.497959e-08
9.451713e-11	3.264153e+02	2.497959e-08
1.035623e-10	3.346806e+02	2.497959e-08
1.142304e-10	3.429459e+02	2.497959e-08
1.267152e-10	3.512112e+02	2.497959e-08
1.412191e-10	3.594765e+02	2.497959e-08
1.579520e-10	3.677418e+02	2.497959e-08
1.771304e-10	3.760071e+02	2.497959e-08
1.989767e-10	3.842724e+02	2.497959e-08
2.237183e-10	3.925378e+02	2.497959e-08
2.515858e-10	4.008031e+02	2.497959e-08
2.828132e-10	4.090684e+02	2.497959e-08
3.176371e-10	4.173337e+02	2.497959e-08
3.562950e-10	4.255990e+02	2.497959e-08
3.990255e-10	4.338643e+02	2.497959e-08
4.460674e-10	4.421296e+02	2.497959e-08
4.976589e-10	4.503949e+02	2.497959e-08
5.540375e-10	4.586602e+02	2.497959e-08
6.154396e-10	4.669255e+02	2.497959e-08
6.820999e-10	4.751908e+02	2.497959e-08
7.542515e-10	4.834561e+02	2.497959e-08
8.321255e-10	4.917214e+02	2.497959e-08
9.159514e-10	4.999867e+02	2.497959e-08
1.005957e-09	5.082520e+02	2.497959e-08
1.102369e-09	5.165173e+02	2.497959e-08
1.205418e-09	5.247827e+02	2.497959e-08
1.315336e-09	5.330480e+02	2.497959e-08
1.432373e-09	5.413133e+02	2.497959e-08
1.556817e-09	5.495786e+02	2.497959e-08
1.689038e-09	5.578439e+02	2.497959e-08
1.829587e-09	5.661092e+02	2.497959e-08
1.979389e-09	5.743745e+02	2.497959e-08
2.140141e-09	5.826398e+02	2.497959e-08
2.315087e-09	5.909051e+02	2.497959e-08
2.510516e-09	5.991704e+02	2.497959e-08
2.738610e-09	6.074357e+02	2.497959e-08
3.022743e-09	6.157010e+02	2.497959e-08
3.407191e-09	6.239663e+02	2.497959e-08
3.974642e-09	6.322316e+02	2.497959e-08
4.877236e-09	6.404969e+02	2.497959e-08
6.390779e-09	6.487622e+02	2.497959e-08
9.008010e-09	6.570276e+02	2.497959e-08
1.359636e-08	6.652929e+02	2.497959e-08
2.166158e-08	6.735582e+02	2.497959e-08
3.578063e-08	6.818235e+02	2.497959e-08
6.030238e-08	6.900888e+02	2.497959e-08
1.024639e-07	6.983541e+02	2.497959e-08
1.741394e-07	7.066194e+02	2.497959e-08
2.945333e-07	7.148847e+02	2.497959e-08
4.942492e-07	7.231500e+02	2.497959e-08
8.639994e-11	3.181500e+02	2.508980e-08
9.384390e-11	3.264153e+02	2.508980e-08
1.026980e-10	3.346806e+02	2.508980e-08
1.131435e-10	3.429459e+02	2.508980e-08
1.253712e-10	3.512112e+02	2.508980e-08
1.395803e-10	3.594765e+02	2.508980e-08
1.559775e-10	3.677418e+02	2.508980e-08
1.747761e-10	3.760071e+02	2.508980e-08
1.961955e-10	3.842724e+02	2.508980e-08
2.204600e-10	3.925378e+02	2.508980e-08
2.477968e-10	4.008031e+02	2.508980e-08
2.784373e-10	4.090684e+02	2.508980e-08
3.126146e-10	4.173337e+02	2.508980e-08
3.505635e-10	4.255990e+02	2.508980e-08
3.925197e-10	4.338643e+02	2.508980e-08
4.387190e-10	4.421296e+02	2.508980e-08
4.893971e-10	4.503949e+02	2.508980e-08
5.447887e-10	4.586602e+02	2.508980e-08
6.051276e-10	4.669255e+02	2.508980e-08
6.706459e-10	4.751908e+02	2.508980e-08
7.415742e-10	4.834561e+02	2.508980e-08
8.181413e-10	4.917214e+02	2.508980e-08
9.005742e-10	4.999867e+02	2.508980e-08
9.890984e-10	5.082520e+02	2.508980e-08
1.083939e-09	5.165173e+02	2.508980e-08
1.185323e-09	5.247827e+02	2.508980e-08
1.293480e-09	5.330480e+02	2.508980e-08
1.408660e-09	5.413133e+02	2.508980e-08
1.531148e-09	5.495786e+02	2.508980e-08
1.661311e-09	5.578439e+02	2.508980e-08
1.799698e-09	5.661092e+02	2.508980e-08
1.947232e-09	5.743745e+02	2.508980e-08
2.105609e-09	5.826398e+02	2.508980e-08
2.278068e-09	5.909051e+02	2.508980e-08
2.470899e-09	5.991704e+02	2.508980e-08
2.696279e-09	6.074357e+02	2.508980e-08
2.977580e-09	6.157010e+02	2.508980e-08
3.359078e-09	6.239663e+02	2.508980e-08
3.923454e-09	6.322316e+02	2.508980e-08
4.822849e-09	6.404969e+02	2.508980e-08
6.333065e-09	6.487622e+02	2.508980e-08
8.946837e-09	6.570276e+02	2.508980e-08
1.353159e-08	6.652929e+02	2.508980e-08
2.159308e-08	6.735582e+02	2.508980e-08
3.570826e-08	6.818235e+02	2.508980e-08
6.022599e-08	6.900888e+02	2.508980e-08
1.023833e-07	6.983541e+02	2.508980e-08
1.740545e-07	7.066194e+02	2.508980e-08
2.944439e-07	7.148847e+02	2.508980e-08
4.941551e-07	7.231500e+02	2.508980e-08
8.591355e-11	3.181500e+02	2.520000e-08
9.320037e-11	3.264153e+02	2.520000e-08
1.018697e-10	3.346806e+02	2.520000e-08
1.120999e-10	3.429459e+02	2.520000e-08
1.240787e-10	3.512112e+02	2.520000e-08
1.380023e-10	3.594765e+02	2.520000e-08
1.540743e-10	3.677418e+02	2.520000e-08
1.725050e-10	3.760071e+02	2.520000e-08
1.935107e-10	3.842724e+02	2.520000e-08
2.173125e-10	3.925378e+02	2.520000e-08
2.441347e-10	4.008031e+02	2.520000e-08
2.742055e-10	4.090684e+02	2.520000e-08
3.077554e-10	4.173337e+02	2.520000e-08
3.450160e-10	4.255990e+02	2.520000e-08
3.862204e-10	4.338643e+02	2.520000e-08
4.316014e-10	4.421296e+02	2.520000e-08
4.813921e-10	4.503949e+02	2.520000e-08
5.358246e-10	4.586602e+02	2.520000e-08
5.951301e-10	4.669255e+02	2.520000e-08
6.595381e-10	4.751908e+02	2.520000e-08
7.292770e-10	4.834561e+02	2.520000e-08
8.045730e-10	4.917214e+02	2.520000e-08
8.856508e-10	4.999867e+02	2.520000e-08
9.727338e-10	5.082520e+02	2.520000e-08
1.066044e-09	5.165173e+02	2.520000e-08
1.165808e-09	5.247827e+02	2.520000e-08
1.272253e-09	5.330480e+02	2.520000e-08
1.385624e-09	5.413133e+02	2.520000e-08
1.506207e-09	5.495786e+02	2.520000e-08
1.634366e-09	5.578439e+02	2.520000e-08
1.770647e-09	5.661092e+02	2.520000e-08
1.915972e-09	5.743745e+02	2.520000e-08
2.072034e-09	5.826398e+02	2.520000e-08
2.242071e-09	5.909051e+02	2.520000e-08
2.432369e-09	5.991704e+02	2.520000e-08
2.655105e-09	6.074357e+02	2.520000e-08
2.933647e-09	6.157010e+02	2.520000e-08
3.312267e-09	6.239663e+02	2.520000e-08
3.873648e-09	6.322316e+02	2.520000e-08
4.769923e-09	6.404969e+02	2.520000e-08
6.276895e-09	6.487622e+02	2.520000e-08
8.887294e-09	6.570276e+02	2.520000e-08
1.346855e-08	6.652929e+02	2.520000e-08
2.152640e-08	6.735582e+02	2.520000e-08
3.563779e-08	6.818235e+02	2.520000e-08
6.015161e-08	6.900888e+02	2.520000e-08
1.023049e-07	6.983541e+02	2.520000e-08
1.739718e-07	7.066194e+02	2.520000e-08
2.943568e-07	7.148847e+02	2.520000e-08
4.940635e-07	7.231500e+02	2.520000e-08
